Id,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ESG Rank Year,ESG Rank,Average Rank,Years Appeared,Fin Metrics Year,Stock_Performance per,ReportDate,TotalRevenueIncr per,NetIncomeIncr per,OperatingIncomeIncr per,GrossProfitIncr per,DilutedEPSIncr per,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS,Net Margin per,Operating Margin per,Gross Margin per,ToralRevenue per employee,NetIncome per employee
223,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2017,30,33.5,10,2016,9.83,12/31/2024,,,,,,,,,,,,,,,
224,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2018,100,33.5,10,2017,52.18,12/31/2024,,,,,,,,,,,,,,,
225,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2019,25,33.5,10,2018,-34.19,12/31/2024,,,,,,,,,,,,,,,
226,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2020,36,33.5,10,2019,36.67,12/31/2024,,,,,,,,,,,,,,,
227,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2021,40,33.5,10,2020,-26.03,12/31/2024,,,,,,,,,,,,,,,
228,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2022,5,33.5,10,2021,-13.72,12/31/2024,,,,,,2035465954,65666443.38,176003245.9,757887636.5,-1.65,3.23,8.65,37.23,2.44E+05,7860.48
229,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2023,28,33.5,10,2022,26.55,12/31/2024,25.42,1417.27,-21.88,27.54,-103.71,2552934240,996334970.2,137502414.7,966588062.8,0.061,39.03,5.39,37.86,3.06E+05,119264.42
230,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2024,22,33.5,10,2023,-17.08,12/31/2024,50.03,-75.31,272.24,32.21,1608.86,3830177686,245969522.3,511833621.3,1277912413,1.046,6.42,13.36,33.36,4.58E+05,29443.32
231,C09.SI,City Developments Ltd,Singapore,Real Estate,8354,SGD,2025,39,33.5,10,2024,-22.21,12/31/2024,-33.8,-36.56,-37.35,-11.32,-75.33,2535713203,156052857.5,320648019,1133240509,0.258,6.15,12.65,44.69,3.04E+05,18680.02
232,CLH,Clean Harbors Inc,USA,Industrials,22796,USD,2024,13,13,1,2023,51.85,12/31/2024,4.69,-8.23,-3.51,2.49,-8.07,5409152000,377856000,612439000,1663028000,6.95,6.99,11.32,30.74,2.37E+05,16575.54
233,KO,Coca-Cola Enterprises Inc,USA,Materials,69700,USD,2016,13,13,1,2015,6.53,12/31/2024,,,,,,,,,,,,,,,
234,CCEP,Coca-Cola European Partners PLC,United Kingdom,Consumer Staples,41000,EUR,2017,48,57.5,2,2016,-7.47,12/31/2024,,,,,,,,,,,,,,,
235,CCEP,Coca-Cola European Partners PLC,United Kingdom,Consumer Staples,41000,EUR,2018,67,57.5,2,2017,30.96,12/31/2024,,,,,,,,,,,,,,,
236,CCA.TO,Cogeco Communications Inc,Canada,Communication Services,,CAD,2020,88,70.33333333,6,2019,76.78,8/31/2024,,,,,,,,,,,,,,,
237,CCA.TO,Cogeco Communications Inc,Canada,Communication Services,,CAD,2021,68,70.33333333,6,2020,-10.78,8/31/2024,,,,,,,,,,,,,,,
238,CCA.TO,Cogeco Communications Inc,Canada,Communication Services,,CAD,2022,81,70.33333333,6,2021,4.97,8/31/2024,,,,,,1827205883,292239776.8,506051978,1536814817,6.114,15.99,27.7,84.11,,
239,CCA.TO,Cogeco Communications Inc,Canada,Communication Services,,CAD,2023,45,70.33333333,6,2022,-20.65,8/31/2024,15.54,5.42,11.03,16.56,8.21,2111209432,308093568.4,561875782.2,1791244808,6.616,14.59,26.61,84.84,,
240,CCA.TO,Cogeco Communications Inc,Canada,Communication Services,,CAD,2024,73,70.33333333,6,2023,-19.69,8/31/2024,2.88,-7.33,3.71,1.18,-3.74,2171965074,285511632.1,582707993.3,1812325940,6.369,13.15,26.83,83.44,,
241,CCA.TO,Cogeco Communications Inc,Canada,Communication Services,,CAD,2025,67,70.33333333,6,2024,18.57,8/31/2024,-0.25,-14.46,-3.98,0.09,-10.51,2166430586,244214768.7,559531412.4,1813920636,5.699,11.27,25.83,83.73,,
242,CL,Colgate-Palmolive Co,USA,Consumer Staples,34000,USD,2017,53,53,1,2016,2.31,12/31/2024,,,,,,,,,,,,,,,
243,COLO-B.CO,Coloplast A/S,Denmark,Health Care,16741,DKK,2022,83,74,4,2021,25.62,9/30/2024,,,,,,2995246384,743954689.8,979861565.5,2052698194,3.489,24.84,32.71,68.53,1.79E+05,44439.08
244,COLO-B.CO,Coloplast A/S,Denmark,Health Care,16741,DKK,2023,43,74,4,2022,-27.8,9/30/2024,16.23,-2.47,8.73,16.65,-2.3,3481399573,725606377.2,1065435628,2394377695,3.409,20.84,30.6,68.78,2.08E+05,43343.07
245,COLO-B.CO,Coloplast A/S,Denmark,Health Care,16741,DKK,2024,78,74,4,2023,-3,9/30/2024,8.51,1.64,-0.94,5.15,0.41,3777593762,737478814.8,1055413441,2517573508,3.423,19.52,27.94,66.64,2.26E+05,44052.26
246,COLO-B.CO,Coloplast A/S,Denmark,Health Care,16741,DKK,2025,92,74,4,2024,2.31,9/30/2024,10.33,5.62,6.44,11.89,1.17,4167688138,778955252.4,1123410128,2816851446,3.463,18.69,26.96,67.59,2.49E+05,46529.79
247,CMA,Comerica Inc,USA,Financials,7860,USD,2019,40,53,3,2018,-20.63,12/31/2024,,,,,,,,,,,,,,,
248,CMA,Comerica Inc,USA,Financials,7860,USD,2020,67,53,3,2019,9.72,12/31/2024,,,,,,,,,,,,,,,
249,CMA,Comerica Inc,USA,Financials,7860,USD,2021,52,53,3,2020,-17.26,12/31/2024,,,,,,,,,,,,,,,
250,CBK.DE,Commerzbank AG,Germany,Financials,39069,EUR,2019,67,71.16666667,6,2018,-53.67,12/31/2024,,,,,,,,,,,,,,,
251,CBK.DE,Commerzbank AG,Germany,Financials,39069,EUR,2020,59,71.16666667,6,2019,-4.58,12/31/2024,,,,,,,,,,,,,,,
252,CBK.DE,Commerzbank AG,Germany,Financials,39069,EUR,2021,67,71.16666667,6,2020,-5.12,12/31/2024,,,,,,,,,,,,,,,
253,CBK.DE,Commerzbank AG,Germany,Financials,39069,EUR,2022,60,71.16666667,6,2021,25.73,12/31/2024,,,,,,11092582206,494537102,618171378,1366158745,0.265,4.46,5.57,12.32,2.84E+05,12658.04
254,CBK.DE,Commerzbank AG,Germany,Financials,39069,EUR,2023,85,71.16666667,6,2022,31.31,12/31/2024,7.72,233.72,233.72,233.72,330.43,11949396487,1650373817,2062967271,4559157669,1.139,13.81,17.26,38.15,3.06E+05,42242.54
255,CBK.DE,Commerzbank AG,Germany,Financials,39069,EUR,2024,89,71.16666667,6,2023,24.45,12/31/2024,13.69,54.98,54.98,54.98,64.65,13584819183,2557791895,3197239869,7065900110,1.875,18.83,23.54,52.01,3.48E+05,65468.58
256,CBA.AX,Commonwealth Bank of Australia,Australia,Financials,49682,AUD,2016,4,11.33333333,3,2015,5.79,6/30/2024,,,,,,,,,,,,,,,
257,CBA.AX,Commonwealth Bank of Australia,Australia,Financials,49682,AUD,2017,6,11.33333333,3,2016,2.08,6/30/2024,,,,,,,,,,,,,,,
258,CBA.AX,Commonwealth Bank of Australia,Australia,Financials,49682,AUD,2018,24,11.33333333,3,2017,2.72,6/30/2024,,,,,,,,,,,,,,,
259,ACA.PA,Credit Agricole SA,France,Financials,80518,EUR,2017,17,17,1,2016,9.58,12/31/2024,,,,,,,,,,,,,,,
260,DHR,Danaher Corporation,USA,Health Care,61000,USD,2019,55,69,3,2018,9.98,12/31/2024,,,,,,,,,,,,,,,
261,DHR,Danaher Corporation,USA,Health Care,61000,USD,2020,53,69,3,2019,51.07,12/31/2024,,,,,,,,,,,,,,,
262,DHR,Danaher Corporation,USA,Health Care,61000,USD,2023,99,69,3,2022,-18.55,12/31/2024,7.42,12.06,17.99,6.23,12.2,26643000000,7209000000,7536000000,16188000000,9.66,27.06,28.29,60.76,4.37E+05,118180.33
263,DANSKE.CO,Danske Bank A/S,Denmark,Financials,20046,DKK,2016,7,5.5,2,2015,14.26,12/31/2024,,,,,,,,,,,,,,,
264,DANSKE.CO,Danske Bank A/S,Denmark,Financials,20046,DKK,2017,4,5.5,2,2016,22.28,12/31/2024,,,,,,,,,,,,,,,
265,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2016,2,19.8,10,2015,46.68,12/31/2024,,,,,,,,,,,,,,,
266,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2017,11,19.8,10,2016,-0.43,12/31/2024,,,,,,,,,,,,,,,
267,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2018,1,19.8,10,2017,23.33,12/31/2024,,,,,,,,,,,,,,,
268,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2019,38,19.8,10,2018,15.12,12/31/2024,,,,,,,,,,,,,,,
269,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2020,21,19.8,10,2019,44.38,12/31/2024,,,,,,,,,,,,,,,
270,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2021,55,19.8,10,2020,14.21,12/31/2024,,,,,,,,,,,,,,,
271,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2022,9,19.8,10,2021,59.21,12/31/2024,,,,,,5589534347,889821757.7,1200575072,4680621157,0.667,15.92,21.48,83.74,2.13E+05,33930.29
272,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2023,10,19.8,10,2022,-35.3,12/31/2024,16.57,20.4,25.91,16.61,20.69,6515468814,1071305373,1511673411,5458194494,0.805,16.44,23.2,83.77,2.48E+05,40850.54
273,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2024,20,19.8,10,2023,30.78,12/31/2024,5.05,12.82,-1.24,4.94,12.86,6844623509,1208625676,1492927005,5727889727,0.909,17.66,21.81,83.68,2.61E+05,46086.78
274,DSY.PA,Dassault Systemes SE,France,Information Technology,26225,EUR,2025,31,19.8,10,2024,-25.03,12/31/2024,4.41,14.21,5.9,4.36,13.92,7146176132,1380333558,1581023614,5977343442,1.035,19.32,22.12,83.64,2.72E+05,52634.26
275,DLN.L,Derwent London PLC,United Kingdom,Real Estate,,GBP,2017,12,55.5,2,2016,-23.77,12/31/2024,,,,,,,,,,,,,,,
276,DLN.L,Derwent London PLC,United Kingdom,Real Estate,,GBP,2018,99,55.5,2,2017,12.59,12/31/2024,,,,,,,,,,,,,,,
277,DB1.DE,Deutsche Boerse AG,Germany,Financials,14515,EUR,2018,30,30,1,2017,29.07,12/31/2024,,,,,,,,,,,,,,,
278,DGE.L,Diageo PLC,United Kingdom,Consumer Staples,30092,USD,2016,26,50.33333333,3,2015,1.27,6/30/2024,,,,,,,,,,,,,,,
279,DGE.L,Diageo PLC,United Kingdom,Consumer Staples,30092,USD,2017,64,50.33333333,3,2016,14.09,6/30/2024,,,,,,,,,,,,,,,
280,DGE.L,Diageo PLC,United Kingdom,Consumer Staples,30092,USD,2018,61,50.33333333,3,2017,28.72,6/30/2024,,,,,,,,,,,,,,,
281,DNB.OL,DNB ASA,Norway,Financials,11188,NOK,2016,28,31,2,2015,1.87,12/31/2024,,,,,,,,,,,,,,,
282,DNB.OL,DNB ASA,Norway,Financials,11188,NOK,2017,34,31,2,2016,23.72,12/31/2024,,,,,,,,,,,,,,,
283,ECL,Ecolab Inc,USA,Materials,48000,USD,2016,50,36.25,4,2015,11.56,12/31/2024,,,,,,,,,,,,,,,
284,ECL,Ecolab Inc,USA,Materials,48000,USD,2019,32,36.25,4,2018,8.81,12/31/2024,,,,,,,,,,,,,,,
285,ECL,Ecolab Inc,USA,Materials,48000,USD,2022,33,36.25,4,2021,8.29,12/31/2024,,,,,,12733100000,1129900000,1701200000,5117300000,3.91,8.87,13.36,40.19,2.65E+05,23539.58
286,ECL,Ecolab Inc,USA,Materials,48000,USD,2023,30,36.25,4,2022,-37.12,12/31/2024,11.42,-3.38,0.11,4.68,-2.56,14187800000,1091700000,1703000000,5356800000,3.81,7.69,12,37.76,2.96E+05,22743.75
287,EDPR.LS,EDP Renovaveis SA,Spain,Utilities,,EUR,2024,39,38.5,2,2023,-9.4,12/31/2024,6.49,-49.85,-4.35,9.4,-8.57,2913002944,355392762.9,990000023.4,2574863776,0.715,12.2,33.99,88.39,,
288,EDPR.LS,EDP Renovaveis SA,Spain,Utilities,,EUR,2025,38,38.5,2,2024,-47.6,12/31/2024,6.07,-279.98,-87.18,3.62,-50.92,3089875864,-639648088.7,126928122.6,2668004663,0.351,-20.7,4.11,86.35,,
289,EW,Edwards Lifesciences Corp,USA,Health Care,15800,USD,2017,81,81,1,2016,19.97,12/31/2024,,,,,,,,,,,,,,,
290,4523.T,Eisai Co Ltd,Japan,Health Care,10917,JPY,2019,73,40.66666667,6,2018,34.99,3/31/2025,,,,,,,,,,,,,,,
291,4523.T,Eisai Co Ltd,Japan,Health Care,10917,JPY,2021,16,40.66666667,6,2020,-7.11,3/31/2025,,,,,,,,,,,,,,,
292,4523.T,Eisai Co Ltd,Japan,Health Care,10917,JPY,2022,32,40.66666667,6,2021,-9.59,3/31/2025,,,,,,5171695563,327948905.5,367586722.1,3976057345,1.144,6.34,7.11,76.88,4.74E+05,30040.2
293,4523.T,Eisai Co Ltd,Japan,Health Care,10917,JPY,2023,53,40.66666667,6,2022,35.49,3/31/2025,-1.56,15.59,-25.51,-2.55,15.58,5090833323,379089622,273826462.4,3874644443,1.322,7.45,5.38,76.11,4.66E+05,34724.71
294,4523.T,Eisai Co Ltd,Japan,Health Care,10917,JPY,2024,35,40.66666667,6,2023,-15.87,3/31/2025,-0.36,-23.5,33.38,3.5,-23.51,5072703604,290013955.8,365241005.9,4010401913,1.011,5.72,7.2,79.06,4.65E+05,26565.35
295,4523.T,Eisai Co Ltd,Japan,Health Care,10917,JPY,2025,35,40.66666667,6,2024,-37.35,3/31/2025,6.42,9.49,1.82,5.83,10.75,5398566669,317547056.2,371874664,4244125519,1.12,5.88,6.89,78.62,4.95E+05,29087.39
296,ELUX-B.ST,Electrolux AB,Sweden,Consumer Staples,41000,SEK,2019,36,36,1,2018,-25.82,12/31/2024,,,,,,,,,,,,,,,
297,LLY,Eli Lilly and Co,USA,Health Care,47000,USD,2018,37,41.5,2,2017,17.21,12/31/2024,,,,,,,,,,,,,,,
298,LLY,Eli Lilly and Co,USA,Health Care,47000,USD,2019,46,41.5,2,2018,38.61,12/31/2024,,,,,,,,,,,,,,,
299,ELISA.HE,Elisa Oyj,Finland,Communication Services,6162,EUR,2024,59,59,1,2023,-12.61,12/31/2024,2.39,0.29,1.58,4.12,0.43,2507763142,431512373.6,548706165.9,1567107570,2.691,17.21,21.88,62.49,4.07E+05,70027.97
300,ENG.MC,Enagas SA,Spain,Utilities,1395,EUR,2016,6,8,2,2015,5.27,12/31/2024,,,,,,,,,,,,,,,
301,ENG.MC,Enagas SA,Spain,Utilities,1395,EUR,2017,10,8,2,2016,-1.46,12/31/2024,,,,,,,,,,,,,,,
302,ENB.TO,Enbridge Inc,Canada,Energy,14500,CAD,2016,46,32.33333333,3,2015,-20.84,12/31/2024,,,,,,,,,,,,,,,
303,ENB.TO,Enbridge Inc,Canada,Energy,14500,CAD,2017,39,32.33333333,3,2016,29.97,12/31/2024,,,,,,,,,,,,,,,
304,ENB.TO,Enbridge Inc,Canada,Energy,14500,CAD,2018,12,32.33333333,3,2017,-9.61,12/31/2024,,,,,,,,,,,,,,,
305,ENEL.MI,Enel SpA,Italy,Real Estate,60584,EUR,2020,8,8,1,2019,48.91,12/31/2024,,,,,,,,,,,,,,,
